Query	Reference	Core	Accessory
DNA124-LR-Asm	strain-MTb-Oman-3212401	0.0009891987	0.009699166
DNA124-LR-Asm	strain-MTb-Oman-3212598	0.0019074082	0.010442138
DNA124-LR-Asm	strain-MTb-Oman-321262	0.0020424724	0.012989879
DNA124-LR-Asm	strain-MTb-Oman-3212705	0.002366364	0.009960294
DNA124-LR-Asm	strain-MTb-Oman-3212927	0.0017194152	0.007484436
DNA124-LR-Asm	strain-MTb-Oman-3213034	0.0025758147	0.028714597
DNA124-LR-Asm	strain-MTb-Oman-3213123	0.0026877522	0.03473574
DNA124-LR-Asm	strain-MTb-Oman-3213167	0.002393365	0.007570386
DNA124-LR-Asm	strain-MTb-Oman-3213169	0.002020657	0.006294489
DNA124-LR-Asm	strain-MTb-Oman-3213195	0.0016713738	0.005605042
DNA124-LR-Asm	strain-MTb-Oman-3213249	0.0016156435	0.014568746
DNA124-LR-Asm	strain-MTb-Oman-3213318	0.0016217828	0.01314652
DNA124-LR-Asm	strain-MTb-Oman-3213329	0.0010019541	0.017511904
DNA124-LR-Asm	strain-MTb-Oman-3213336	0.0014032125	0.007965505
DNA124-LR-Asm	strain-MTb-Oman-3213343	0.001401484	0.01871562
DNA124-LR-Asm	strain-MTb-Oman-3213427	0.00077933073	0.025376678
DNA124-LR-Asm	strain-MTb-Oman-3213465	0.0011484623	0.008505583
DNA124-LR-Asm	strain-MTb-Oman-3213509	0.0016358495	0.01654756
DNA124-LR-Asm	strain-MTb-Oman-3213540	0.0022290945	0.0048999786
DNA124-LR-Asm	strain-MTb-Oman-3213545	0.0023824573	0.013558924
DNA124-LR-Asm	strain-MTb-Oman-3213573	0.0011158586	0.014770329
DNA124-LR-Asm	strain-MTb-Oman-3213645	0.0023786426	0.012370586
DNA124-LR-Asm	strain-MTb-Oman-3213670	0.0016764402	0.0036640167
DNA124-LR-Asm	strain-MTb-Oman-3213828	0.0022004247	0.013727963
DNA124-LR-Asm	strain-MTb-Oman-3213831	0.0012483597	0.007665813
DNA124-LR-Asm	strain-MTb-Oman-3213964	0.0014601946	0.011829376
DNA124-LR-Asm	strain-MTb-Oman-321403	0.0016828179	0.009511292
DNA124-LR-Asm	strain-MTb-Oman-3214042	0.0031998754	0.030673921
DNA124-LR-Asm	strain-MTb-Oman-3214121	0.0013151169	0.0054789186
DNA124-LR-Asm	strain-MTb-Oman-3214168	0.0012828708	0.009240329
DNA124-LR-Asm	strain-MTb-Oman-3214236	0.0012563467	0.019426286
DNA124-LR-Asm	strain-MTb-Oman-3214387	0.0019367337	0.014284492
DNA124-LR-Asm	strain-MTb-Oman-3214404	0.0015584826	0.017102063
DNA124-LR-Asm	strain-MTb-Oman-3214504	0.0014904141	0.0055783987
DNA124-LR-Asm	strain-MTb-Oman-3214585	0.001771152	0.0145974755
DNA124-LR-Asm	strain-MTb-Oman-3214594	0.0014279485	0.011551261
DNA124-LR-Asm	strain-MTb-Oman-3214642	0.0013117194	0.017086804
DNA124-LR-Asm	strain-MTb-Oman-3214721	0.00083088875	0.014590204
DNA124-LR-Asm	strain-MTb-Oman-3214744	0.0011050701	0.010239005
DNA124-LR-Asm	strain-MTb-Oman-3214760	0.0009031892	0.012736797
DNA124-LR-Asm	strain-MTb-Oman-3214805	0.0013388395	0.02109158
DNA124-LR-Asm	strain-MTb-Oman-3214883	0.0009963512	0.016164362
DNA124-LR-Asm	strain-MTb-Oman-3214927	0.0010356903	0.0099006295
DNA124-LR-Asm	strain-MTb-Oman-321528	0.0020074844	0.014832437
DNA124-LR-Asm	strain-MTb-Oman-3215324	0.0014818907	0.018110573
DNA124-LR-Asm	strain-MTb-Oman-3215574	0.0017991662	0.018934548
DNA124-LR-Asm	strain-MTb-Oman-3215691	0.0014230013	0.008552372
DNA124-LR-Asm	strain-MTb-Oman-3215873	0.0012867451	0.036742806
DNA124-LR-Asm	strain-MTb-Oman-3216177	0.0015193224	0.021028697
DNA124-LR-Asm	strain-MTb-Oman-3216462	0.0011340976	0.03283125
DNA124-LR-Asm	strain-MTb-Oman-3216574	0.0015592575	0.018227577
DNA124-LR-Asm	strain-MTb-Oman-321856	0.0031636357	0.012348771
DNA124-LR-Asm	strain-MTb-Oman-321857	0.0015743971	0.015721023
DNA124-LR-Asm	strain-MTb-Oman-32193	0.0011691451	0.007979333
DNA124-LR-Asm	strain-MasanXDR-01	0.0012091398	0.00677824
DNA124-LR-Asm	strain-MasanXDR-02	0.0018432736	0.005213797
DNA124-LR-Asm	strain-MasanXDR-03	0.0013756752	0.011816502
DNA124-LR-Asm	strain-MasanXDR-04	0.0017064214	0.010871828
DNA124-LR-Asm	strain-MasanXDR-05	0.0013199449	0.007929325
DNA124-LR-Asm	strain-Mtb-Oman-3213118	0.0015107989	0.017026126
DNA124-LR-Asm	strain-N1015	0.00046497583	0.0016410947
DNA124-LR-Asm	strain-P001-N1377	0.0003182888	0.0051953197
DNA124-LR-Asm	strain-P003-N1374	0.00030308962	0.0054931045
DNA124-LR-Asm	strain-P006-N1591	0.00031149387	0.0052533746
DNA124-LR-Asm	strain-P007-N1108	0.0003182888	0.0051953197
DNA124-LR-Asm	strain-P008-N1380	0.00031149387	0.0052533746
DNA124-LR-Asm	strain-P010-N1385	0.000308156	0.0053670406
DNA124-LR-Asm	strain-P020-N1386	0.00031149387	0.0052533746
DNA124-LR-Asm	strain-P022-N1431	0.00031149387	0.0052735806
DNA124-LR-Asm	strain-P028-N1362	0.0003157854	0.005228162
DNA124-LR-Asm	strain-P034-N1426	0.00031149387	0.0051929355
DNA124-LR-Asm	strain-P042-N1430	0.00032168627	0.0051219463
DNA124-LR-Asm	strain-P052-N1429	0.00031149387	0.0052735806
DNA124-LR-Asm	strain-P059-N1392	0.00030308962	0.005472958
DNA124-LR-Asm	strain-P066-N1411	0.00030899048	0.0053265095
DNA124-LR-Asm	strain-P073-N1394	0.0003157854	0.005268395
DNA124-LR-Asm	strain-P074-N1402	0.0003157854	0.005268395
DNA124-LR-Asm	strain-PSNK363	0.0003515482	0.0026609302
DNA124-LR-Asm	strain-SEA10470P6C4	0.00044441223	0.008678138
DNA124-LR-Asm	strain-SEA17020027P6C4	0.00031632185	0.0065174103
DNA124-LR-Asm	strain-mc26030	0.00022345781	0.0123775005
DNA124-LR-Asm	variant-bovis-BCG-strain-Moreau-PL	0.0011110902	0.032698512
DNA124-LR-Asm	variant-bovis-strain-2023-0113	0.0012723804	0.02204752
DNA124-LR-Asm	variant-bovis-strain-3488	0.0012896061	0.025556564
DNA124-LR-Asm	variant-bovis-strain-Mb0486	0.0014302135	0.02109605
DNA124-LR-Asm	variant-bovis-strain-Mb0531	0.001425147	0.020660818
DNA124-LR-Asm	variant-bovis-strain-Mb0820	0.0013976097	0.020360291
DNA124-LR-Asm	variant-bovis-strain-Mb1101	0.0013814569	0.019114792
DNA124-LR-Asm	variant-bovis-strain-Mb1855	0.0013871193	0.021205664
DNA124-LR-Asm	variant-bovis-strain-Mb2269	0.0013046861	0.021702588
DNA124-LR-Asm	variant-bovis-strain-Mb2377	0.0013160706	0.023263872
DNA124-LR-Asm	variant-bovis-strain-Mb2487	0.0012481809	0.023104727
DNA124-LR-Asm	variant-bovis-strain-Mb3114	0.0013446212	0.020144463
DNA124-LR-Asm	variant-bovis-strain-Mb3602	0.0014079213	0.019971788
DNA124-LR-Asm	variant-bovis-strain-OLF-AH-2022-TB-0122	0.0013562441	0.022512197
DNA124-LR-Asm	variant-caprae-strain-SY-1	0.00138098	0.022417307
DNA182-LR-Asm	DNA188-LR-Asm	0.00036621094	0.012555599
DNA182-LR-Asm	Danish-1331	0.0010467172	0.028980076
DNA182-LR-Asm	Erdman-ATCC-35801	0.00043183565	0.013524592
DNA182-LR-Asm	FDAARGOS-750	0.00071156025	0.009518266
DNA182-LR-Asm	FDAARGOS-751	0.0008279085	0.01722616
DNA182-LR-Asm	FDAARGOS-756	0.00087606907	0.0073907375
DNA182-LR-Asm	FDAARGOS-757	0.00040227175	0.008880675
DNA182-LR-Asm	GCF1-0084P6C4	0.000744164	0.009097159
DNA182-LR-Asm	GCF4-0096P6C4	0.0008199811	0.008148551
DNA182-LR-Asm	H107	0.00046867132	0.008857429
DNA182-LR-Asm	H112	0.0008036494	0.009660184
DNA182-LR-Asm	H37Ra	0.0004053712	0.010099649
DNA182-LR-Asm	H37Rv-1	0.00040483475	0.008787215
DNA182-LR-Asm	H54	0.00086325407	0.006818235
DNA182-LR-Asm	H83	0.00039982796	0.010733724
DNA182-LR-Asm	HN-024	0.000946939	0.014524102
DNA182-LR-Asm	HN-205	0.0008652806	0.0077927113
DNA182-LR-Asm	HN-321	0.00084012747	0.007355213
DNA182-LR-Asm	HN-506	0.0008209944	0.008326709
DNA182-LR-Asm	I0003447-5	0.000356853	0.010179222
DNA182-LR-Asm	ITM-1968-01344	0.0009266138	0.015559733
DNA182-LR-Asm	ITM-1992-08557	0.0011600256	0.015302062
DNA182-LR-Asm	ITM-1999-01508	0.0004569292	0.0060583353
DNA182-LR-Asm	ITM-2000-00448	0.0005145073	0.0046673417
DNA182-LR-Asm	ITM-2002-00926	0.0003092885	0.010921657
DNA182-LR-Asm	ITM-2003-01539	0.00046527386	0.008991718
DNA182-LR-Asm	ITM-2004-01893	0.0003119111	0.011138737
DNA182-LR-Asm	ITM-2005-02460	0.00046145916	0.011874676
DNA182-LR-Asm	ITM-2015-00021	0.0012026429	0.015267134
DNA182-LR-Asm	ITM-2021-00504	0.0011098981	0.015142262
DNA182-LR-Asm	ITM-2021-02250	0.0012666583	0.025039256
DNA182-LR-Asm	Kurono	0.0005103946	0.009922147
DNA182-LR-Asm	M-tuberculosis-H37Rv-2015	0.0004698038	0.0084219575
DNA182-LR-Asm	M0003941-3-LR-Asm	0.0008199215	0.007649958
DNA182-LR-Asm	M0010874-7-LR-Asm	0.00021475554	0.0040426254
DNA182-LR-Asm	M0014888-3-LR-Asm	0.0003181696	0.014448464
DNA182-LR-Asm	M0016395-7-LR-Asm	0.00027245283	0.00783807
DNA182-LR-Asm	M0016737-0-LR-Asm	0.00042408705	0.0073698163
DNA182-LR-Asm	M0017522-5-LR-Asm	0.0004518628	0.006871581
DNA182-LR-Asm	M20	0.0006260872	0.008527517
DNA182-LR-Asm	MFS-173-LR-Asm	0.00083887577	0.009180665
DNA182-LR-Asm	MFS-181-LR-Asm	0.00040483475	0.010426521
DNA182-LR-Asm	MFS-42-LR-Asm	0.00081676245	0.007440388
DNA182-LR-Asm	MFS-51-LR-Asm	0.00086420774	0.007243991
DNA182-LR-Asm	MFS-54-LR-Asm	0.00087082386	0.006812811
DNA182-LR-Asm	MFS-56-LR-Asm	0.0003786087	0.009254992
DNA182-LR-Asm	MFS-58-LR-Asm	0.0008433461	0.0072900653
DNA182-LR-Asm	MFS-60-LR-Asm	0.00040483475	0.010426521
DNA182-LR-Asm	MT-0080-LR-Asm	0.0005337596	0.008613288
DNA182-LR-Asm	MTB1	0.00046885014	0.008823037
DNA182-LR-Asm	MTB2	0.00077682734	0.007879794
DNA182-LR-Asm	Maus3	0.0012550354	0.016489029
DNA182-LR-Asm	Maus4	0.0012614131	0.016888916
DNA182-LR-Asm	Mb3601	0.0012917519	0.021425843
DNA182-LR-Asm	N0004-LR-Asm	0.000649333	0.012421608
DNA182-LR-Asm	N0054-LR-Asm	0.00068455935	0.0108575225
DNA182-LR-Asm	N0069	0.0009428263	0.01342392
DNA182-LR-Asm	N0072	0.00083464384	0.017481506
DNA182-LR-Asm	N0091-LR-Asm	0.0011985898	0.016316831
DNA182-LR-Asm	N0145-LR-Asm	0.00083845854	0.0075458884
DNA182-LR-Asm	N0153-LR-Asm	0.0009855628	0.017040133
DNA182-LR-Asm	N0155-LR-Asm	0.0008254647	0.007317126
DNA182-LR-Asm	N0157	0.000916481	0.021780074
DNA182-LR-Asm	N1176-LR-Asm	0.0010611415	0.014420927
DNA182-LR-Asm	N1177-LR-Asm	0.001290679	0.0134812
DNA182-LR-Asm	N1201	0.0012611747	0.014526606
DNA182-LR-Asm	N1202-LR-Asm	0.0012161136	0.013852179
DNA182-LR-Asm	N1268	0.0010460615	0.01492846
DNA182-LR-Asm	N1272-LR-Asm	0.0011159778	0.012402654
DNA182-LR-Asm	N1274-LR-Asm	0.00073474646	0.009432554
DNA182-LR-Asm	N1283	0.0005224347	0.007734418
DNA182-LR-Asm	N3913	0.0011047125	0.009666443
DNA182-LR-Asm	NCGM946K2	0.0003373623	0.011417329
DNA182-LR-Asm	OV254	0.0013191104	0.018485963
DNA182-LR-Asm	OW052189-1	0.0007892847	0.008684635
DNA182-LR-Asm	OW052302-1	0.0006928444	0.010818064
DNA182-LR-Asm	OW052570-1	0.00079756975	0.015611768
DNA182-LR-Asm	OW052571-1	0.00035959482	0.008908153
DNA182-LR-Asm	Orygis	0.0014496446	0.021740913
DNA182-LR-Asm	QC-1-LR-Asm	6.8962574e-05	0.005408585
DNA182-LR-Asm	QC-10-LR-Asm	0.00039613247	0.011745632
DNA182-LR-Asm	QC-3-LR-Asm	0.00073963404	0.01005584
DNA182-LR-Asm	QC-4-LR-Asm	0.00043159723	0.010433853
DNA182-LR-Asm	QC-5-LR-Asm	0.0007456541	0.00980556
DNA182-LR-Asm	QC-6-LR-Asm	8.1539154e-05	0.0053858757
DNA182-LR-Asm	QC-7-LR-Asm	0.00014054775	0.011155367
DNA182-LR-Asm	QC-8-LR-Asm	0.00044697523	0.010255575
DNA182-LR-Asm	QC-9-LR-Asm	0.0007382035	0.010418296
DNA182-LR-Asm	R15311-LR-Asm	0.00028723478	0.008299053
DNA182-LR-Asm	R18040-LR-Asm	0.0008100271	0.008691907
DNA182-LR-Asm	R18043-LR-Asm	0.0008006692	0.008914053
DNA182-LR-Asm	R20574-LR-Asm	0.00082618	0.008291483
DNA182-LR-Asm	R21408-LR-Asm	0.000787735	0.009202838
DNA182-LR-Asm	R21770-LR-Asm	0.0004184246	0.008662939
DNA182-LR-Asm	R21839-LR-Asm	0.00031214952	0.009417415
DNA182-LR-Asm	R21893-LR-Asm	0.00086539984	0.008137286
DNA182-LR-Asm	R22601-LR-Asm	0.00080150366	0.008953929
DNA182-LR-Asm	R23146-LR-Asm	0.00086700916	0.008066237
DNA182-LR-Asm	R23887-LR-Asm	0.0007644892	0.01736492
DNA182-LR-Asm	R24100-LR-Asm	0.0008735657	0.0068888664
DNA182-LR-Asm	R25048-LR-Asm	0.000903666	0.0069832206
DNA182-LR-Asm	R26778-LR-Asm	0.00081801414	0.008882523
DNA182-LR-Asm	R26791-LR-Asm	0.0008071065	0.0083761215
DNA182-LR-Asm	R27252-LR-Asm	0.0007699728	0.017739654
DNA182-LR-Asm	R27657-LR-Asm	0.000810802	0.007567942
DNA182-LR-Asm	R27725-LR-Asm	0.00082337856	0.008073926
DNA182-LR-Asm	R27937-LR-Asm	0.00079888105	0.008886337
DNA182-LR-Asm	R28012-LR-Asm	0.0008081794	0.007581651
DNA182-LR-Asm	R28703-LR-Asm	0.0008201003	0.007489264
DNA182-LR-Asm	R28980-LR-Asm	0.00083070993	0.008525908
DNA182-LR-Asm	R29816-LR-Asm	0.00084513426	0.0070726275
DNA182-LR-Asm	R30078-LR-Asm	0.000815928	0.00746125
DNA182-LR-Asm	R30215-LR-Asm	0.00083065033	0.0072183013
DNA182-LR-Asm	R30234-LR-Asm	0.0008261204	0.007381618
DNA182-LR-Asm	R30396-LR-Asm	0.00039237738	0.009491205
DNA182-LR-Asm	R30420-LR-Asm	0.00082182884	0.008357286
DNA182-LR-Asm	R31095-LR-Asm	0.0008234978	0.007374823
DNA182-LR-Asm	R32929-LR-Asm	0.0008587837	0.007503748
DNA182-LR-Asm	R36431-LR-Asm	0.00082343817	0.0071112514
DNA182-LR-Asm	R37765-LR-Asm	0.0008611679	0.0070663095
DNA182-LR-Asm	RW-TB008-LR-Asm	0.0008274913	0.022246778
DNA182-LR-Asm	SEA02010036	0.000862062	0.005906403
DNA182-LR-Asm	SEA06535P6C4	0.0003747344	0.008138239
DNA182-LR-Asm	SEA07010354P6C4	0.0007146001	0.00881058
DNA182-LR-Asm	SEA07020250P6C4	8.302927e-05	0.002930224
DNA182-LR-Asm	SEA08151P6C4	0.0008944273	0.012764394
DNA182-LR-Asm	SEA08162P6C4	0.0002206564	0.0042178035
DNA182-LR-Asm	SEA09020048P6C4	0.00046372414	0.0058791637
DNA182-LR-Asm	SEA11020038P6C4	0.0005453825	0.010773003
DNA182-LR-Asm	SEA11020057P6C4	0.00035744905	0.007687807
DNA182-LR-Asm	SEA11020068P6C4	0.00050759315	0.013520956
DNA182-LR-Asm	SEA11020092P6C4	0.00034099817	0.011268318
DNA182-LR-Asm	SEA11278P6C4	0.0010100007	0.0115894675
DNA182-LR-Asm	SEA12126P6C4	0.000805974	0.016620338
DNA182-LR-Asm	SEA12202P6C4	0.00085121393	0.017163515
DNA182-LR-Asm	SEA12334P6C4	0.0007928014	0.018505752
DNA182-LR-Asm	SEA13020298	0.0008726716	0.0043722987
DNA182-LR-Asm	SEA13111P6C4	0.0007905364	0.015478611
DNA182-LR-Asm	SEA14117P6C4	0.0008315444	0.010112524
DNA182-LR-Asm	SEA14318P6C4	0.0006444454	0.016787827
DNA182-LR-Asm	SEA14333P6C4	0.0008330345	0.017254472
DNA182-LR-Asm	SEA15228P6C4	0.0010101199	0.012442291
DNA182-LR-Asm	SEA15229P6C4	0.00083976984	0.01668042
DNA182-LR-Asm	SEA15230P6C4	0.0009766221	0.01440537
DNA182-LR-Asm	SEA17020023P6C4	0.0010633469	0.014168084
DNA182-LR-Asm	SEA17020024P6C4	0.0010520816	0.01444447
DNA182-LR-Asm	SEA17020028	0.00087451935	0.006437838
DNA182-LR-Asm	SEA17020030P6C4	0.00036931038	0.00704962
DNA182-LR-Asm	SGF0232017	0.000767231	0.00933367
DNA182-LR-Asm	SGF0422017	0.00078624487	0.011355042
DNA182-LR-Asm	SGF0472017	0.0008045435	0.008418083
DNA182-LR-Asm	SGF0702019	0.00082039833	0.008180201
DNA182-LR-Asm	TB282	0.00090271235	0.0070776343
DNA182-LR-Asm	TCDC11	0.00083595514	0.0071086287
DNA182-LR-Asm	W-148	0.00085771084	0.005932927
DNA182-LR-Asm	WBB1007-LQ1975	0.0010377765	0.014510214
DNA182-LR-Asm	WBB1008-SL1975	0.0010482073	0.014232218
DNA182-LR-Asm	WBB1009-SL1875	0.0010410547	0.016229033
DNA182-LR-Asm	WBB1451-04-00887-2	0.0012373328	0.016788185
DNA182-LR-Asm	WBB1452-10-01964-2	0.00052016973	0.01269263
DNA182-LR-Asm	WBB1453-11-00429-1	0.0011198521	0.012375712
DNA182-LR-Asm	WBB1454-IB091-1	0.0011373162	0.019002259
DNA182-LR-Asm	WBB1456-11-00225-4	0.0008819699	0.009396613
DNA182-LR-Asm	WBB1457-IB-036-1	0.0013105273	0.015152395
DNA182-LR-Asm	WBB1458-05-01296-1	0.0013197064	0.019026399
DNA182-LR-Asm	WBB1459-E14-22547-1	0.0012518167	0.015698135
DNA182-LR-Asm	WBB1460-E13-13014-2	0.0012577176	0.014529288
DNA182-LR-Asm	WBB445-ARS7496	0.0008252263	0.008317649
DNA182-LR-Asm	WBB446-ARS7884	0.0002937317	0.010831177
DNA182-LR-Asm	WBB447-G67	0.0011911988	0.014671862
DNA182-LR-Asm	WBB448-HPV115-08	0.00028437376	0.011103451
DNA182-LR-Asm	WC059	0.00074881315	0.010350943
DNA182-LR-Asm	WC078	0.000749588	0.010208845
DNA182-LR-Asm	WMB588	0.00021320581	0.00440377
DNA182-LR-Asm	WMB596	0.000780046	0.017256677
DNA182-LR-Asm	WMB600	0.00048476458	0.011916399
DNA182-LR-Asm	WMB602	0.00042951107	0.011590481
DNA182-LR-Asm	WMB607	0.00086414814	0.020448685
DNA182-LR-Asm	WMB613	0.0001758337	0.0042354465
DNA182-LR-Asm	WMB614	0.0009899139	0.015709758
DNA182-LR-Asm	WMB615	0.0009072423	0.019088507
DNA182-LR-Asm	WMB621	0.00037431717	0.008997977
DNA182-LR-Asm	ZRB10578980-LR-Asm	0.00078445673	0.008917689
DNA182-LR-Asm	delta-sapM	0.001041472	0.029189408
DNA182-LR-Asm	mada-1-1-LR-Asm	0.00089639425	0.0149876475
DNA182-LR-Asm	mada-1-10-LR-Asm	0.00090384483	0.015931487
DNA182-LR-Asm	mada-1-11-LR-Asm	0.00084012747	0.007402301
DNA182-LR-Asm	mada-1-12-LR-Asm	0.00025069714	0.012802064
DNA182-LR-Asm	mada-1-15-LR-Asm	0.00028842688	0.009822786
DNA182-LR-Asm	mada-1-30-LR-Asm	0.000693202	0.011359334
DNA182-LR-Asm	mada-1-32-LR-Asm	0.0003464222	0.009910703
DNA182-LR-Asm	mada-1-36-LR-Asm	0.00092691183	0.015352666
DNA182-LR-Asm	mada-1-38-LR-Asm	0.00037771463	0.012848556
DNA182-LR-Asm	mada-1-39-LR-Asm	0.0009279847	0.016043544
DNA182-LR-Asm	mada-1-40-LR-Asm	0.0008790493	0.017328143
DNA182-LR-Asm	mada-1-41-LR-Asm	0.0005069375	0.006316006
DNA182-LR-Asm	mada-1-44-LR-Asm	0.0008841753	0.016956687
DNA182-LR-Asm	mada-1-50-LR-Asm	0.00035744905	0.0078085065
DNA182-LR-Asm	mada-1-51-LR-Asm	0.0008690953	0.016140103
DNA182-LR-Asm	mada-1-53-LR-Asm	0.00032949448	0.008460939
DNA182-LR-Asm	mada-102-LR-Asm	0.0004646778	0.010272324
DNA182-LR-Asm	mada-103-LR-Asm	0.00047516823	0.0071029067
DNA182-LR-Asm	mada-105-LR-Asm	0.00040316582	0.010720909
DNA182-LR-Asm	mada-107-LR-Asm	0.0008482933	0.015311539
DNA182-LR-Asm	mada-112-LR-Asm	0.00046497583	0.007235229
DNA182-LR-Asm	mada-115-LR-Asm	0.000788033	0.009298325
DNA182-LR-Asm	mada-117-LR-Asm	0.00084120035	0.01695913
DNA182-LR-Asm	mada-118-LR-Asm	0.00084495544	0.016827703
DNA182-LR-Asm	mada-120-LR-Asm	0.000590384	0.010266066
DNA182-LR-Asm	mada-122-LR-Asm	0.0008761287	0.016388714
DNA182-LR-Asm	mada-123-LR-Asm	0.0003054142	0.007474959
DNA182-LR-Asm	mada-124-LR-Asm	0.00051903725	0.0073024035
DNA182-LR-Asm	mada-126-LR-Asm	0.00060260296	0.010228455
DNA182-LR-Asm	mada-128-LR-Asm	0.000315845	0.010990083
DNA182-LR-Asm	mada-129-LR-Asm	0.0004772544	0.012264669
DNA182-LR-Asm	mada-139-LR-Asm	0.00044602156	0.009965837
DNA182-LR-Asm	mada-151-LR-Asm	0.00031274557	0.011441588
DNA182-LR-Asm	mada-2-1-LR-Asm	0.00031989813	0.010083377
DNA182-LR-Asm	mada-2-25-LR-Asm	0.00028824806	0.009222329
DNA182-LR-Asm	mada-2-31-LR-Asm	0.0005248189	0.006105125
DNA182-LR-Asm	mada-2-42-LR-Asm	0.0007714629	0.009228706
DNA182-LR-Asm	mada-2-46-LR-Asm	0.000880301	0.01863873
DNA182-LR-Asm	mada-2-53-LR-Asm	0.00033795834	0.008261383
DNA182-LR-Asm	strain-01-R1134	0.00043177605	0.0055885315
DNA182-LR-Asm	strain-01-R1430	0.0003632307	0.009605527
DNA182-LR-Asm	strain-02-R0894	0.00039845705	0.013570011
DNA182-LR-Asm	strain-02-R1179	8.392334e-05	0.0036709309
DNA182-LR-Asm	strain-02-R1708	0.0004313588	0.01219058
DNA182-LR-Asm	strain-02-R1896	0.00044548512	0.005915463
DNA182-LR-Asm	strain-1	0.0010473132	0.008106053
DNA182-LR-Asm	strain-1-0150P6C4	0.0008778572	0.0067861676
DNA182-LR-Asm	strain-1-0165P6C4	0.00046283007	0.00795728
DNA182-LR-Asm	strain-1-0170P6C4	0.0009531379	0.006079972
DNA182-LR-Asm	strain-15	0.0005093813	0.0065383315
DNA182-LR-Asm	strain-17221	0.00030636787	0.010337293
DNA182-LR-Asm	strain-2-0011P6C4	0.0008238554	0.007204592
DNA182-LR-Asm	strain-2-0026P6C4	0.00053954124	0.007251501
DNA182-LR-Asm	strain-2-0111P6C4	0.0005671382	0.0073786974
DNA182-LR-Asm	strain-25421	0.00082808733	0.008284926
DNA182-LR-Asm	strain-3	0.00084751844	0.008219421
DNA182-LR-Asm	strain-3320	0.00077492	0.008477628
DNA182-LR-Asm	strain-4-0083P6C4	0.00045877695	0.00465405
DNA182-LR-Asm	strain-5521	0.0008549094	0.008232236
DNA182-LR-Asm	strain-6	0.0004991293	0.006529033
DNA182-LR-Asm	strain-6721	0.00078070164	0.00931412
DNA182-LR-Asm	strain-8	0.00074630976	0.0094534755
DNA182-LR-Asm	strain-9	0.00083738565	0.007254839
DNA182-LR-Asm	strain-A16	0.0012164116	0.021745384
DNA182-LR-Asm	strain-AST-T2	0.0004605651	0.0065551996
DNA182-LR-Asm	strain-AST-T3	0.0004426837	0.007891715
DNA182-LR-Asm	strain-AST-T4	0.00037801266	0.009533882
DNA182-LR-Asm	strain-AST-T5	0.0007414818	0.011042237
DNA182-LR-Asm	strain-AST-T6	0.00039625168	0.008362591
DNA182-LR-Asm	strain-AST-T7	0.0004568696	0.009109974
DNA182-LR-Asm	strain-BLR-4299-2019	9.4771385e-05	0.0019258261
DNA182-LR-Asm	strain-CA01	0.00076180696	0.010772884
DNA182-LR-Asm	strain-CA02	0.00080919266	0.0102337
DNA182-LR-Asm	strain-CA03	0.00075924397	0.010460019
DNA182-LR-Asm	strain-CB01	0.0008275509	0.010044575
DNA182-LR-Asm	strain-CB02	0.00083965063	0.009471357
DNA182-LR-Asm	strain-CB03	0.0008171797	0.009669721
DNA182-LR-Asm	strain-CDC1551	0.00032943487	0.010543108
DNA182-LR-Asm	strain-H-19-0007	0.00080150366	0.018232524
DNA182-LR-Asm	strain-H-19-0008	0.00077718496	0.017653942
DNA182-LR-Asm	strain-H-19-0027	0.00083863735	0.017677903
DNA182-LR-Asm	strain-H-20-0022	0.0008985996	0.017996907
DNA182-LR-Asm	strain-H-20-0024	0.0008229017	0.017736733
DNA182-LR-Asm	strain-H-21-0019	0.0009390116	0.017885566
DNA182-LR-Asm	strain-I0003165-3	0.00021475554	0.0040426254
DNA182-LR-Asm	strain-I0003270-1	0.00042408705	0.0073698163
DNA182-LR-Asm	strain-I0003758-5	0.0004518628	0.006871581
DNA182-LR-Asm	strain-I0004240-3	0.0003181696	0.014448464
DNA182-LR-Asm	strain-I0004290-8	0.00027245283	0.00783807
DNA182-LR-Asm	strain-L	0.00052309036	0.006927192
DNA182-LR-Asm	strain-LP-0106963-RM1	0.0004595518	0.00821054
DNA182-LR-Asm	strain-LP-0106963-RM2	0.00046551228	0.008104086
DNA182-LR-Asm	strain-LP-0106963-RM3	0.0004595518	0.008250892
DNA182-LR-Asm	strain-LP-0106967-RM5	0.00046801567	0.008071184
DNA182-LR-Asm	strain-LP-0107828-RM1	0.00046372414	0.008116782
DNA182-LR-Asm	strain-LP-0107828-RM5	0.00046372414	0.008116782
DNA182-LR-Asm	strain-LP-0107828-RM6	0.00046372414	0.008116782
DNA182-LR-Asm	strain-LP-0257184-RM3	0.00046294928	0.008136928
DNA182-LR-Asm	strain-LP-0257184-RM4	0.00046372414	0.008076429
DNA182-LR-Asm	strain-LP-0257184-RM5	0.0004646778	0.008164585
DNA182-LR-Asm	strain-LP-0257184-RM6	0.00046294928	0.008197546
DNA182-LR-Asm	strain-LP-0261867-RM1	0.00045353174	0.008269191
DNA182-LR-Asm	strain-LP-0261867-RM5	0.00045782328	0.008243501
DNA182-LR-Asm	strain-LP-0261867-RM7	0.00046294928	0.008136928
DNA182-LR-Asm	strain-LP-0333226-RM2	0.00045782328	0.00820297
DNA182-LR-Asm	strain-LP-0333226-RM3	0.00044935942	0.008423448
